,Company,Operating_System,Model,RAM(GB),Hard Disk(GB),Price(₹),Rating,Total Reviews,Product Links
701,MSI,Windows 11,Core i7 13th Gen ,16 ,1 ,144990,,,https://www.flipkart.com/msi-core-i7-13th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-stealth-15-a13ve-034in-gaming-laptop/p/itm847d51fa2bcaf?pid=COMGZ4PNBGY644QJ&lid=LSTCOMGZ4PNBGY644QJXWPR2W&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_410&otracker=search&otracker1=search&fm=organic&iid=7307c074-a50a-4661-8a4b-9d31cde65b20.COMGZ4PNBGY644QJ.SEARCH&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
702,ASUS,Windows 11,ROG Flow X16 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HS ,16 ,1 ,199990,,,https://www.flipkart.com/asus-rog-flow-x16-2022-90whr-battery-ryzen-9-octa-core-6900hs-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-amd-radeon-680m-gv601rm-m5039ws-2-1-gaming-laptop/p/itm39430444b2247?pid=COMGGJZFAGKWKGQX&lid=LSTCOMGGJZFAGKWKGQXVDEIXO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_411&otracker=search&otracker1=search&fm=organic&iid=7307c074-a50a-4661-8a4b-9d31cde65b20.COMGGJZFAGKWKGQX.SEARCH&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
703,Primebook,,4G Android Based MediaTek MT8788 ,4 ,,16990,4.1,580,https://www.flipkart.com/primebook-4g-android-based-mediatek-mt8788-4-gb-64-gb-emmc-storage-prime-os-thin-light-laptop/p/itmecb7e931de990?pid=COMGH2NKYVZCVXAW&lid=LSTCOMGH2NKYVZCVXAWAYX3II&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_412&otracker=search&otracker1=search&fm=organic&iid=en_YFjzxVEasmH6PQUhq%2Bjzm6NCnL3r9q1yYaVjFRJYLd8%2BkcsRddna4Ivt2hSPeaoEtJy3tb%2BFfdIU1ruyfsyImg%3D%3D&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
704,HP,Windows 11,Ryzen 5 Quad Core 7520U ,8 ,512 ,47490,,,https://www.flipkart.com/hp-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-15-fc0028au-thin-light-laptop/p/itm43cb83b8c0d15?pid=COMGZ7FRS3ZG6TYB&lid=LSTCOMGZ7FRS3ZG6TYBXLBT8R&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_413&otracker=search&otracker1=search&fm=organic&iid=7307c074-a50a-4661-8a4b-9d31cde65b20.COMGZ7FRS3ZG6TYB.SEARCH&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
705,ASUS,Windows 10,Core i9 10th Gen ,32 ,1 ,269990,4.8,8,https://www.flipkart.com/asus-core-i9-10th-gen-32-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-2060-ux581lv-h2035t-creator-laptop/p/itm97cb2926d686b?pid=COMFT8GXQ8NJZWUY&lid=LSTCOMFT8GXQ8NJZWUYMW11R0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_414&otracker=search&otracker1=search&fm=organic&iid=7307c074-a50a-4661-8a4b-9d31cde65b20.COMFT8GXQ8NJZWUY.SEARCH&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
706,DELL,Windows 11,Inspiron Core i5 11th Gen ,8 ,512 ,55890,4.1,92,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-3511-thin-light-laptop/p/itmf64a701ae55f1?pid=COMG9NYD3C9ZVGPX&lid=LSTCOMG9NYD3C9ZVGPXPGLLYQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_415&otracker=search&otracker1=search&fm=organic&iid=7307c074-a50a-4661-8a4b-9d31cde65b20.COMG9NYD3C9ZVGPX.SEARCH&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
707,Primebook,,4G Android Based MediaTek MT8788 ,4 ,,18990,4.1,117,https://www.flipkart.com/primebook-4g-android-based-mediatek-mt8788-4-gb-128-gb-emmc-storage-prime-os-thin-light-laptop/p/itm361eee1f998f3?pid=COMGH2NKUSYTW4HN&lid=LSTCOMGH2NKUSYTW4HN4SJNGE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_416&otracker=search&otracker1=search&fm=organic&iid=en_YFjzxVEasmH6PQUhq%2Bjzm6NCnL3r9q1yYaVjFRJYLd9XqF2VBr5xwJIMjMZd9F0OP4ppjc%2BT%2FeOgjZrIu1PgKA%3D%3D&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
708,DELL,Windows 11,Inspiron Core i5 11th Gen ,16 ,512 ,49890,4.2,17,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-5518-thin-light-laptop/p/itm22f0e3dac0cab?pid=COMG9NYDUGF7SGWN&lid=LSTCOMG9NYDUGF7SGWNJNH1WY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_417&otracker=search&otracker1=search&fm=organic&iid=7307c074-a50a-4661-8a4b-9d31cde65b20.COMG9NYDUGF7SGWN.SEARCH&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
709,DELL,Windows 11,Inspiron Ryzen 7 Octa Core 5825U ,16 ,512 ,88990,5,3,https://www.flipkart.com/dell-inspiron-ryzen-7-octa-core-5825u-16-gb-512-gb-ssd-windows-11-home-7425-notebook/p/itm18d68ed49cd4e?pid=COMGD436UHCV44GS&lid=LSTCOMGD436UHCV44GSDWI8V6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_418&otracker=search&otracker1=search&fm=organic&iid=7307c074-a50a-4661-8a4b-9d31cde65b20.COMGD436UHCV44GS.SEARCH&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
710,HP,Windows 11,Ryzen 7 Octa Core 5700U ,16 ,512 ,60490,4.2,52,https://www.flipkart.com/hp-ryzen-7-octa-core-5700u-16-gb-512-gb-ssd-windows-11-home-14s-fy1005au-thin-light-laptop/p/itm77442b0d00185?pid=COMGG3S9SZMBSGBY&lid=LSTCOMGG3S9SZMBSGBYMF5RIT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_419&otracker=search&otracker1=search&fm=organic&iid=7307c074-a50a-4661-8a4b-9d31cde65b20.COMGG3S9SZMBSGBY.SEARCH&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
711,Lenovo,Windows 11,IdeaPad Slim 3 Intel Core i3 11th Gen ,8 ,512 ,38790,4.2,774,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-81x800j3in-81x800lgin-81x800n2in-thin-light-laptop/p/itmd51064c6f0c1a?pid=COMGBNFUTNYFZRJQ&lid=LSTCOMGBNFUTNYFZRJQMZ1NAL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_420&otracker=search&otracker1=search&fm=organic&iid=en_YFjzxVEasmH6PQUhq%2Bjzm6NCnL3r9q1yYaVjFRJYLd%2FYu80c%2BiwAua1%2F4%2B4mx3m9t6%2BkRbMegL0%2B57QdhLRp%2FA%3D%3D&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
712,DELL,Windows 11,Vostro Ryzen 7 Octa Core 5825U ,16 ,512 ,71590,5,3,https://www.flipkart.com/dell-vostro-ryzen-7-octa-core-5825u-16-gb-512-gb-ssd-windows-11-home-5625-thin-light-laptop/p/itmcfb80b548c238?pid=COMGH8YQ6NGY6EUT&lid=LSTCOMGH8YQ6NGY6EUTRWBA2H&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_421&otracker=search&otracker1=search&fm=organic&iid=7307c074-a50a-4661-8a4b-9d31cde65b20.COMGH8YQ6NGY6EUT.SEARCH&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
713,ASUS,Windows 11,Ryzen 7 Quad Core ,16 ,1 ,84419,,,https://www.flipkart.com/asus-ryzen-7-quad-core-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-m3500qc-l1712ws-laptop/p/itm2abe3e1315d29?pid=COMGZ763HJFBAHFH&lid=LSTCOMGZ763HJFBAHFHVNRSAL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_422&otracker=search&otracker1=search&fm=organic&iid=7307c074-a50a-4661-8a4b-9d31cde65b20.COMGZ763HJFBAHFH.SEARCH&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
714,ASUS,Windows 11,Vivobook Pro 16 OLED (2023) Core i5 13th Gen ,16 ,512 ,124990,,,https://www.flipkart.com/asus-vivobook-pro-16-oled-2023-core-i5-13th-gen-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-k6602vu-lz541ws-creator-laptop/p/itm7d10ebdc9346a?pid=COMGZMKFE8PZW4YH&lid=LSTCOMGZMKFE8PZW4YHRSJXLQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_423&otracker=search&otracker1=search&fm=organic&iid=7307c074-a50a-4661-8a4b-9d31cde65b20.COMGZMKFE8PZW4YH.SEARCH&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
715,Lenovo,Windows 11,IdeaPad 3 Ryzen 5 Hexa Core 5500U ,8 ,512 ,44027,4.3,"1,876",https://www.flipkart.com/lenovo-ideapad-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm790def6ef6b6f?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_424&otracker=search&otracker1=search&fm=organic&iid=en_YFjzxVEasmH6PQUhq%2Bjzm6NCnL3r9q1yYaVjFRJYLd8YeEiCcKol%2FKokQRhy1M5b6wV2ux5ecP0A%2Fiz7Z1R6XA%3D%3D&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
716,ASUS,Windows 11,Core i5 13th Gen ,16 ,512 ,66418,,,https://www.flipkart.com/asus-core-i5-13th-gen-16-gb-512-gb-ssd-windows-11-home-k3504vab-nj541ws-laptop/p/itm0242a54e31720?pid=COMGZWQQCEJMHVKE&lid=LSTCOMGZWQQCEJMHVKEPI7ORW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_425&otracker=search&otracker1=search&fm=organic&iid=7307c074-a50a-4661-8a4b-9d31cde65b20.COMGZWQQCEJMHVKE.SEARCH&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
717,ASUS,Windows 11,TUF GAMING A15 Ryzen 5 Hexa Core 4600H ,8 ,1 ,54990,,,https://www.flipkart.com/asus-tuf-gaming-a15-ryzen-5-hexa-core-4600h-8-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-gtx-1650-144-hz-fa506ihrz-hn112w-laptop/p/itmc2aaa85eb9f44?pid=COMGJ3QYVY7WZHUM&lid=LSTCOMGJ3QYVY7WZHUM6ZGX0G&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_426&otracker=search&otracker1=search&fm=organic&iid=7307c074-a50a-4661-8a4b-9d31cde65b20.COMGJ3QYVY7WZHUM.SEARCH&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
718,HP,Windows 11,Victus Ryzen 7 Octa Core 5800H ,8 ,512 ,74990,,,https://www.flipkart.com/hp-victus-ryzen-7-octa-core-5800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0052ax-gaming-laptop/p/itm89d20e349012d?pid=COMGGYEBWVKYPSHG&lid=LSTCOMGGYEBWVKYPSHGNU8DV7&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_427&otracker=search&otracker1=search&fm=organic&iid=7307c074-a50a-4661-8a4b-9d31cde65b20.COMGGYEBWVKYPSHG.SEARCH&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
719,Lenovo,Windows 11,IdeaPad 3 Intel Core i5 11th Gen ,8 ,512 ,52990,4.3,382,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-15itl6-thin-light-laptop/p/itm10f8ac508106e?pid=COMGGR9SBTFZCNDU&lid=LSTCOMGGR9SBTFZCNDU84OXGZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_428&otracker=search&otracker1=search&fm=organic&iid=en_YFjzxVEasmH6PQUhq%2Bjzm6NCnL3r9q1yYaVjFRJYLd%2FXMirjzLJPVlaQWrJJ3WCWsDPEyf4TtdIzbmYEWDKUgA%3D%3D&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
720,ASUS,Windows 11,Zenbook Flip 13 OLED Touch Panel Intel EVO Core i5 11th Gen ,16 ,512 ,87990,4.3,26,https://www.flipkart.com/asus-zenbook-flip-13-oled-touch-panel-intel-evo-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-ux363ea-hp562ws-2-1-laptop/p/itmaa0213e161779?pid=COMGBYQ2G7MGZJY2&lid=LSTCOMGBYQ2G7MGZJY2WSGWDK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_429&otracker=search&otracker1=search&fm=organic&iid=7307c074-a50a-4661-8a4b-9d31cde65b20.COMGBYQ2G7MGZJY2.SEARCH&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
721,Infinix,Windows 11,X1 Slim Series Core i5 10th Gen ,16 ,512 ,36990,4.1,644,https://www.flipkart.com/infinix-x1-slim-series-core-i5-10th-gen-16-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itm749980013b261?pid=COMGEHP5VRP65XSS&lid=LSTCOMGEHP5VRP65XSS39Q9XQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_430&otracker=search&otracker1=search&fm=organic&iid=7307c074-a50a-4661-8a4b-9d31cde65b20.COMGEHP5VRP65XSS.SEARCH&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
722,HP,Windows 11,Core i7 12th Gen ,32 ,1 ,199999,,,https://www.flipkart.com/hp-core-i7-12th-gen-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-17-ck1022tx-gaming-laptop/p/itm0aba5024a35b9?pid=COMGHGYYTBCPYXZA&lid=LSTCOMGHGYYTBCPYXZA572XX9&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_431&otracker=search&otracker1=search&fm=organic&iid=7307c074-a50a-4661-8a4b-9d31cde65b20.COMGHGYYTBCPYXZA.SEARCH&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
723,Lenovo,Windows 11,IdeaPad Slim 3 Intel Core i3 12th Gen ,8 ,512 ,37990,4,64,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-12th-gen-8-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itm38f812aa1bff7?pid=COMGGR9S3YGZUHDZ&lid=LSTCOMGGR9S3YGZUHDZUYYE1W&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_18_432&otracker=search&otracker1=search&fm=organic&iid=en_YFjzxVEasmH6PQUhq%2Bjzm6NCnL3r9q1yYaVjFRJYLd%2B5mOMKm%2B4QAzKqY5OyeMkLyj9cgTIoO7i%2FkZWwKZNyuw%3D%3D&ppt=None&ppn=None&ssid=28hynp16sw0000001685080481823&qH=c06ea84a1e3dc3c6
724,ASUS,Windows 11,Zenbook Flip 13 OLED Touch Panel Intel EVO Core i5 11th Gen ,16 ,512 ,87990,4.3,26,https://www.flipkart.com/asus-zenbook-flip-13-oled-touch-panel-intel-evo-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-ux363ea-hp562ws-2-1-laptop/p/itmaa0213e161779?pid=COMGBYQ2G7MGZJY2&lid=LSTCOMGBYQ2G7MGZJY2WSGWDK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_433&otracker=search&otracker1=search&fm=organic&iid=e5b9de38-522d-4264-9498-19728b518ce2.COMGBYQ2G7MGZJY2.SEARCH&ppt=None&ppn=None&ssid=dkt6ya2kgw0000001685080483738&qH=c06ea84a1e3dc3c6
725,Infinix,Windows 11,X1 Slim Series Core i5 10th Gen ,16 ,512 ,36990,4.1,644,https://www.flipkart.com/infinix-x1-slim-series-core-i5-10th-gen-16-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itm749980013b261?pid=COMGEHP5VRP65XSS&lid=LSTCOMGEHP5VRP65XSS39Q9XQ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_434&otracker=search&otracker1=search&fm=organic&iid=e5b9de38-522d-4264-9498-19728b518ce2.COMGEHP5VRP65XSS.SEARCH&ppt=None&ppn=None&ssid=dkt6ya2kgw0000001685080483738&qH=c06ea84a1e3dc3c6
726,HP,Windows 11,Core i7 12th Gen ,32 ,1 ,199999,,,https://www.flipkart.com/hp-core-i7-12th-gen-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-17-ck1022tx-gaming-laptop/p/itm0aba5024a35b9?pid=COMGHGYYTBCPYXZA&lid=LSTCOMGHGYYTBCPYXZA572XX9&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_435&otracker=search&otracker1=search&fm=organic&iid=e5b9de38-522d-4264-9498-19728b518ce2.COMGHGYYTBCPYXZA.SEARCH&ppt=None&ppn=None&ssid=dkt6ya2kgw0000001685080483738&qH=c06ea84a1e3dc3c6
727,Primebook,,4G Android Based MediaTek MT8788 ,4 ,,16990,4.1,580,https://www.flipkart.com/primebook-4g-android-based-mediatek-mt8788-4-gb-64-gb-emmc-storage-prime-os-thin-light-laptop/p/itmecb7e931de990?pid=COMGH2NKYVZCVXAW&lid=LSTCOMGH2NKYVZCVXAWAYX3II&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_436&otracker=search&otracker1=search&fm=organic&iid=en_vjyvQ11lF98gtl3IgVZPEHnyvetyp00cqMckR%2Bzynm%2F%2FTXCvMQNY6%2BN96Z33dCmytJy3tb%2BFfdIU1ruyfsyImg%3D%3D&ppt=None&ppn=None&ssid=dkt6ya2kgw0000001685080483738&qH=c06ea84a1e3dc3c6
728,Infinix,Windows 11,INBook Y1 Plus Intel Core i3 10th Gen ,8 ,256 ,27990,4.2,"1,707",https://www.flipkart.com/infinix-inbook-y1-plus-intel-core-i3-10th-gen-8-gb-256-gb-ssd-windows-11-home-xl28-thin-light-laptop/p/itm6c066be25ddde?pid=COMGMM3H4NFYZHVW&lid=LSTCOMGMM3H4NFYZHVWBONOTX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_437&otracker=search&otracker1=search&fm=organic&iid=e5b9de38-522d-4264-9498-19728b518ce2.COMGMM3H4NFYZHVW.SEARCH&ppt=None&ppn=None&ssid=dkt6ya2kgw0000001685080483738&qH=c06ea84a1e3dc3c6
729,acer,Windows 11,Predator Triton 500 SE Core i7 12th Gen ,32 ,2 ,224990,,,https://www.flipkart.com/acer-predator-triton-500-se-core-i7-12th-gen-32-gb-2-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070-ti-pt516-52s-gaming-laptop/p/itm46104696d66de?pid=COMGENKVBMKBYDZ7&lid=LSTCOMGENKVBMKBYDZ7EFNJEW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_438&otracker=search&otracker1=search&fm=organic&iid=e5b9de38-522d-4264-9498-19728b518ce2.COMGENKVBMKBYDZ7.SEARCH&ppt=None&ppn=None&ssid=dkt6ya2kgw0000001685080483738&qH=c06ea84a1e3dc3c6
730,ASUS,Windows 11,Ryzen 5 Octa Core ,8 ,512 ,49950,,,https://www.flipkart.com/asus-ryzen-5-octa-core-8-gb-512-gb-ssd-windows-11-home-e1404fa-nk522ws-laptop/p/itmc480e5c796e07?pid=COMGZ2Y4SGZZBCFJ&lid=LSTCOMGZ2Y4SGZZBCFJOAOPMJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_439&otracker=search&otracker1=search&fm=organic&iid=e5b9de38-522d-4264-9498-19728b518ce2.COMGZ2Y4SGZZBCFJ.SEARCH&ppt=None&ppn=None&ssid=dkt6ya2kgw0000001685080483738&qH=c06ea84a1e3dc3c6
731,Primebook,,4G Android Based MediaTek MT8788 ,4 ,,18990,4.1,117,https://www.flipkart.com/primebook-4g-android-based-mediatek-mt8788-4-gb-128-gb-emmc-storage-prime-os-thin-light-laptop/p/itm361eee1f998f3?pid=COMGH2NKUSYTW4HN&lid=LSTCOMGH2NKUSYTW4HN4SJNGE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_440&otracker=search&otracker1=search&fm=organic&iid=en_vjyvQ11lF98gtl3IgVZPEHnyvetyp00cqMckR%2Bzynm%2FZo57nMi8UVIdBcf3D1j6PP4ppjc%2BT%2FeOgjZrIu1PgKA%3D%3D&ppt=None&ppn=None&ssid=dkt6ya2kgw0000001685080483738&qH=c06ea84a1e3dc3c6
732,ASUS,Windows 10,TUF Gaming F15 Core i9 11th Gen ,16 ,1 ,144990,4.3,13,https://www.flipkart.com/asus-tuf-gaming-f15-core-i9-11th-gen-16-gb-1-tb-ssd-windows-10-6-gb-graphics-nvidia-geforce-rtx-3060-240-hz-fx566hm-az096ts-laptop/p/itmd068ec3223a62?pid=COMG9UMZXYRPNNMS&lid=LSTCOMG9UMZXYRPNNMSQKUU6Z&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_441&otracker=search&otracker1=search&fm=organic&iid=e5b9de38-522d-4264-9498-19728b518ce2.COMG9UMZXYRPNNMS.SEARCH&ppt=None&ppn=None&ssid=dkt6ya2kgw0000001685080483738&qH=c06ea84a1e3dc3c6
733,ASUS,,ROG Zephyrus Duo 16 (2022) Dual Screen Laptop with 90Whr Battery Ryzen 7 Octa Core 6800H ,32 ...,,224763,,,https://www.flipkart.com/asus-rog-zephyrus-duo-16-2022-dual-screen-laptop-90whr-battery-ryzen-7-octa-core-6800h-32-gb-2-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-gx650rmz-ls019ws-gaming/p/itmcd770a8579dbe?pid=COMGFWCYKAZEG8NU&lid=LSTCOMGFWCYKAZEG8NU4SR27N&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_442&otracker=search&otracker1=search&fm=organic&iid=e5b9de38-522d-4264-9498-19728b518ce2.COMGFWCYKAZEG8NU.SEARCH&ppt=None&ppn=None&ssid=dkt6ya2kgw0000001685080483738&qH=c06ea84a1e3dc3c6
734,DELL,Windows 11,Vostro Core i3 11th Gen ,8 ,256 ,42690,4.4,175,https://www.flipkart.com/dell-vostro-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-3400-thin-light-laptop/p/itme6d2c212a9877?pid=COMG9NYDYEH382TD&lid=LSTCOMG9NYDYEH382TDR8YS6R&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_443&otracker=search&otracker1=search&fm=organic&iid=e5b9de38-522d-4264-9498-19728b518ce2.COMG9NYDYEH382TD.SEARCH&ppt=None&ppn=None&ssid=dkt6ya2kgw0000001685080483738&qH=c06ea84a1e3dc3c6
735,Lenovo,Windows 11,IdeaPad Slim 3 Intel Core i3 11th Gen ,8 ,512 ,38790,4.2,774,https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-81x800j3in-81x800lgin-81x800n2in-thin-light-laptop/p/itmd51064c6f0c1a?pid=COMGBNFUTNYFZRJQ&lid=LSTCOMGBNFUTNYFZRJQMZ1NAL&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_444&otracker=search&otracker1=search&fm=organic&iid=en_vjyvQ11lF98gtl3IgVZPEHnyvetyp00cqMckR%2Bzynm9fu5r%2FrQfaFV5V8XR2ha3kt6%2BkRbMegL0%2B57QdhLRp%2FA%3D%3D&ppt=None&ppn=None&ssid=dkt6ya2kgw0000001685080483738&qH=c06ea84a1e3dc3c6
736,SAMSUNG,Windows 11,Galaxy Book2 Core i5 12th Gen ,16 ,512 ,69990,4.4,92,https://www.flipkart.com/samsung-galaxy-book2-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-np750xed-kc3in-thin-light-laptop/p/itmefc44b5cae8a4?pid=COMGE82N4NN5FGHC&lid=LSTCOMGE82N4NN5FGHCXFRFSS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_445&otracker=search&otracker1=search&fm=organic&iid=e5b9de38-522d-4264-9498-19728b518ce2.COMGE82N4NN5FGHC.SEARCH&ppt=None&ppn=None&ssid=dkt6ya2kgw0000001685080483738&qH=c06ea84a1e3dc3c6
737,HP,Windows 11,Victus Ryzen 5 Hexa Core 5600H ,16 ,512 ,64990,3.8,35,https://www.flipkart.com/hp-victus-ryzen-5-hexa-core-5600h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fb0106ax-gaming-laptop/p/itmcb4547dc84a09?pid=COMGHYYKEHWMVZY7&lid=LSTCOMGHYYKEHWMVZY721VERF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_446&otracker=search&otracker1=search&fm=organic&iid=e5b9de38-522d-4264-9498-19728b518ce2.COMGHYYKEHWMVZY7.SEARCH&ppt=None&ppn=None&ssid=dkt6ya2kgw0000001685080483738&qH=c06ea84a1e3dc3c6
738,ASUS,Windows 11,(2022) Celeron Dual Core ,4 ,128 ,20990,4.2,236,https://www.flipkart.com/asus-2022-celeron-dual-core-4-gb-128-gb-ssd-windows-11-home-br1100cka-gj0722w-laptop/p/itm6c9997bdb0736?pid=COMGCV52YQN8Q2VY&lid=LSTCOMGCV52YQN8Q2VYFUEN82&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_19_447&otracker=search&otracker1=search&fm=organic&iid=e5b9de38-522d-4264-9498-19728b518ce2.COMGCV52YQN8Q2VY.SEARCH&ppt=None&ppn=None&ssid=dkt6ya2kgw0000001685080483738&qH=c06ea84a1e3dc3c6
